lat,lon
35.17430687636436,-106.58234242754405
35.174274695346874,-106.58482406266702
35.174386829373994,-106.58634443870622
35.17568468824237,-106.57738039422107
35.17435282367576,-106.67347935619615
35.1778403830333,-106.62222160241072
35.17857288214285,-106.5774327345238
35.17691093246388,-106.70711947702625
35.18008248984751,-106.55970417178713
35.179099589446224,-106.62736710427733
35.17964842150882,-106.66919114605187
35.17975582957464,-106.6874970348267
35.180884342897265,-106.66795309249598
35.182951060353126,-106.57745727433334
35.18367951103531,-106.5802653887774
35.18271754430176,-106.64316090727488
35.18260400902783,-106.66593049868368
35.18440566873996,-106.56044014378267
35.184595885005564,-106.55921790679594
35.18447153703852,-106.59151419760566
35.18470150979133,-106.58143475627124
35.183721379943414,-106.67340385011218
35.18586929987961,-106.57208473910188
35.18478021247993,-106.66369431847934
35.18686381432584,-106.67946031569106
35.1887929589085,-106.55980722205076
35.19188524911717,-106.62655756577952
35.194836072270206,-106.63666857435636
35.195308963114364,-106.61557563755974
35.196829530577844,-106.70298666274097
35.20023624185393,-106.50603440987373
35.19808853441626,-106.74956809150295
35.198706946223176,-106.748714682523
35.20170118326645,-106.5306123534437
35.200728735072225,-106.65614662229153
35.200672544662915,-106.6602009684638
35.20040374189406,-106.67959608393654
35.20306705340329,-106.5769162573711
35.20306833527287,-106.64692744529374
35.204201047030494,-106.57822598548127
35.20332948551364,-106.70299485149854
35.20577241295385,-106.67484205367411
35.208011484871584,-106.6517848191818
35.2092509787327,-106.68563186844382
35.2112301875059,-106.71977390653457
35.212065824359,-106.66059792157209
35.212228645557566,-106.69519577445301
35.212612310874796,-106.72042577639715
35.21310111091492,-106.69818493218038
35.216746579333865,-106.48726243937459
35.21753550878812,-106.57364503910965
35.216145190810586,-106.69676043746655
35.217798622026955,-106.6622101988201
35.21764786916915,-106.68780010475231
